0.032904
0.042414
0.091430
0.144944
0.063826
0.015904
0.009825
0.006695
0.005263
0.004508
0.003684
0.002997
0.002588
0.002462
0.002048
0.002025
0.001840
0.001823
0.001713
0.001687
0.001334
0.001270
0.001370
0.001272
0.001106
0.001215
0.001084
0.000990
0.001050
0.001022
0.001001
0.000835
