0.150271
0.167904
0.212867
0.185568
0.113900
0.086421
0.060259
0.047565
0.056470
0.051583
0.038389
0.034177
0.034175
0.038264
0.031116
0.033537
0.042629
0.033909
0.021270
0.023456
0.022453
0.019637
0.013821
0.010066
0.005459
0.006012
0.005428
0.005942
0.006770
0.007176
0.005239
0.004536
0.007865
0.005338
0.003410
0.003773
0.003714
0.003987
0.004052
0.004827
0.004364
0.003246
0.002603
0.002716
0.002660
0.002792
0.003020
0.003643
0.003074
0.002924
0.002543
0.002855
0.002818
0.003106
0.002901
0.002652
0.002645
0.002520
0.002134
0.002151
0.001918
0.001745
0.001651
0.001777
0.001798
0.002107
0.002024
0.002295
0.001670
0.001974
0.001778
0.002076
0.001993
0.001939
0.002497
0.003169
0.002201
0.001874
0.001771
0.001533
0.001211
0.001383
0.001572
0.001511
0.001608
0.001821
0.001516
0.001557
0.001426
0.001321
0.001181
0.001487
0.001344
0.001543
0.001472
0.001701
0.001603
0.001564
0.001170
0.001297
0.001145
0.001218
0.001056
0.001386
0.001258
0.001204
0.001120
0.001153
0.001155
0.001279
0.001092
0.001101
0.001008
0.001121
0.001141
0.001343
0.001153
0.001493
0.001386
0.001180
0.001259
0.001105
0.001071
0.001143
0.001188
0.001200
0.001045
0.001355
